User_ID,Product_ID,Age,Gender,City,Occupation,Product_Category,Weather,Time_of_Day,Loyalty_Tier,Purchase_Amount
U16384,P277,36,Male,Urban,Unemployed,Electronics,Snowy,Night,Silver,276.5
U16385,P898,20,Male,Urban,Unemployed,Electronics,Snowy,Morning,Gold,270.69
U16386,P516,25,Female,Suburban,Professional,Groceries,Snowy,Night,New,49.18
U16387,P893,25,Female,Urban,Retired,Home Decor,Rainy,Night,Bronze,138.12
U16388,P727,37,Female,Rural,Retired,Groceries,Sunny,Night,Bronze,47.81
U16389,P378,64,Male,Urban,Unemployed,Home Decor,Sunny,Afternoon,Bronze,139.31
U16390,P907,21,Male,Rural,Retired,Home Decor,Sunny,Morning,New,150.42
U16391,P622,38,Female,Urban,Student,Clothing,Rainy,Afternoon,Silver,88.75
U16392,P250,20,Male,Urban,Student,Clothing,Snowy,Evening,Bronze,89.24
U16393,P773,62,Male,Suburban,Student,Clothing,Sunny,Morning,New,109.53
U16394,P776,25,Male,Urban,Retired,Home Decor,Sunny,Afternoon,Silver,121.93
U16395,P418,40,Female,Rural,Professional,Home Decor,Sunny,Afternoon,New,162.77
U16396,P312,33,Male,Urban,Professional,Groceries,Rainy,Night,Gold,45.28
U16397,P817,30,Male,Suburban,Unemployed,Home Decor,Snowy,Afternoon,Gold,125.48
U16398,P853,20,Female,Urban,Retired,Toys,Cloudy,Afternoon,Bronze,73.3
U16399,P137,26,Female,Suburban,Unemployed,Toys,Snowy,Evening,Platinum,59.71
U16400,P142,31,Male,Suburban,Retired,Home Decor,Snowy,Evening,Bronze,132.04
U16401,P244,30,Female,Suburban,Professional,Toys,Snowy,Afternoon,Platinum,64.65
U16402,P258,24,Male,Urban,Student,Home Decor,Sunny,Afternoon,Platinum,110.53
U16403,P600,32,Male,Rural,Retired,Clothing,Snowy,Afternoon,Gold,84.6
U16404,P291,24,Female,Rural,Professional,Home Decor,Sunny,Night,New,159.44
U16405,P724,55,Male,Rural,Professional,Clothing,Rainy,Night,Silver,94.63
U16406,P486,51,Male,Suburban,Professional,Electronics,Cloudy,Night,Gold,236.26
U16407,P520,58,Female,Urban,Student,Toys,Rainy,Evening,New,87.38
U16408,P892,39,Female,Urban,Professional,Electronics,Rainy,Morning,Gold,244.09
U16409,P834,41,Female,Rural,Unemployed,Toys,Cloudy,Night,Gold,70.8
U16410,P364,54,Male,Rural,Professional,Electronics,Snowy,Night,Platinum,230.42
U16411,P372,61,Male,Urban,Professional,Home Decor,Snowy,Afternoon,Silver,138.17
U16412,P173,18,Male,Urban,Retired,Electronics,Sunny,Night,Bronze,289.13
U16413,P919,27,Male,Rural,Retired,Toys,Snowy,Morning,Silver,67.37
U16414,P740,60,Male,Urban,Retired,Groceries,Cloudy,Evening,Gold,43.8
U16415,P576,33,Female,Urban,Professional,Toys,Rainy,Night,Bronze,73.36
U16416,P107,63,Male,Rural,Professional,Groceries,Snowy,Evening,Bronze,48.56
U16417,P883,25,Male,Rural,Unemployed,Home Decor,Sunny,Night,New,151.24
U16418,P289,42,Female,Rural,Student,Toys,Rainy,Evening,Bronze,81.21
U16419,P878,29,Male,Urban,Professional,Electronics,Rainy,Evening,Bronze,268.67
U16420,P335,42,Other,Urban,Student,Home Decor,Sunny,Night,Silver,125.59
U16421,P601,34,Male,Suburban,Professional,Toys,Rainy,Night,Bronze,81.39
U16422,P347,43,Female,Suburban,Student,Home Decor,Sunny,Evening,New,148.34
U16423,P690,63,Female,Urban,Retired,Groceries,Sunny,Morning,Silver,47.54
U16424,P324,31,Female,Rural,Professional,Home Decor,Cloudy,Morning,Gold,139.22
U16425,P931,58,Male,Rural,Unemployed,Electronics,Cloudy,Morning,Platinum,242.13
U16426,P772,53,Female,Urban,Student,Toys,Snowy,Morning,New,76.81
U16427,P361,40,Male,Urban,Retired,Groceries,Cloudy,Night,Bronze,50.3
U16428,P512,60,Male,Urban,Unemployed,Home Decor,Rainy,Afternoon,Gold,138.49
U16429,P114,23,Male,Urban,Retired,Clothing,Snowy,Evening,New,94.9
U16430,P862,64,Male,Urban,Professional,Groceries,Snowy,Morning,Bronze,49.29
U16431,P158,22,Male,Urban,Unemployed,Groceries,Sunny,Morning,Silver,47.53
U16432,P773,60,Male,Urban,Student,Electronics,Cloudy,Afternoon,Bronze,258.01
U16433,P932,42,Male,Rural,Student,Electronics,Sunny,Afternoon,Silver,274.98
U16434,P824,35,Female,Urban,Unemployed,Home Decor,Snowy,Night,Platinum,123.2
U16435,P194,30,Male,Suburban,Student,Clothing,Sunny,Evening,New,102.73
U16436,P101,60,Female,Suburban,Retired,Groceries,Rainy,Evening,New,45.84
U16437,P396,31,Other,Suburban,Unemployed,Home Decor,Rainy,Afternoon,New,135.65
U16438,P245,45,Male,Rural,Student,Clothing,Snowy,Afternoon,Bronze,91.08
U16439,P338,35,Female,Suburban,Retired,Home Decor,Rainy,Afternoon,Silver,131.16
U16440,P981,45,Other,Rural,Student,Groceries,Cloudy,Night,New,46.45
U16441,P622,44,Male,Urban,Retired,Home Decor,Snowy,Evening,Gold,127.74
U16442,P943,49,Male,Suburban,Professional,Electronics,Cloudy,Afternoon,Gold,241.1
U16443,P949,64,Female,Suburban,Retired,Electronics,Rainy,Morning,Bronze,275.74
U16444,P522,26,Female,Rural,Student,Toys,Sunny,Evening,Bronze,72.85
U16445,P511,57,Female,Urban,Retired,Clothing,Cloudy,Evening,New,105.44
U16446,P343,49,Male,Urban,Student,Groceries,Cloudy,Morning,Bronze,51.08
U16447,P261,37,Female,Suburban,Unemployed,Clothing,Rainy,Morning,Bronze,91.17
U16448,P209,45,Male,Urban,Unemployed,Electronics,Cloudy,Evening,Silver,263.34
U16449,P956,50,Male,Suburban,Professional,Groceries,Cloudy,Evening,Silver,47.84
U16450,P192,21,Male,Rural,Retired,Toys,Sunny,Afternoon,Platinum,67.32
U16451,P588,63,Male,Rural,Professional,Electronics,Snowy,Night,Gold,265.65
U16452,P428,51,Female,Urban,Unemployed,Electronics,Rainy,Night,New,312.47
U16453,P712,20,Female,Urban,Retired,Clothing,Sunny,Afternoon,Gold,81.55
U16454,P662,43,Female,Suburban,Retired,Home Decor,Sunny,Morning,New,163.1
U16455,P923,25,Male,Suburban,Professional,Clothing,Snowy,Morning,Bronze,100.87
U16456,P478,23,Female,Suburban,Professional,Electronics,Snowy,Morning,Silver,254.44
U16457,P699,33,Female,Suburban,Retired,Clothing,Rainy,Morning,Silver,92.92
U16458,P100,41,Male,Suburban,Retired,Home Decor,Rainy,Afternoon,Silver,125.68
U16459,P139,56,Female,Urban,Retired,Toys,Rainy,Evening,Gold,69.06
U16460,P535,47,Female,Suburban,Professional,Groceries,Sunny,Afternoon,Gold,40.71
U16461,P132,62,Female,Urban,Student,Electronics,Cloudy,Morning,New,276.31
U16462,P559,30,Male,Urban,Unemployed,Clothing,Snowy,Afternoon,Silver,91.86
U16463,P625,22,Female,Suburban,Unemployed,Electronics,Rainy,Night,Platinum,258.45
U16464,P406,42,Female,Suburban,Professional,Groceries,Rainy,Night,Gold,39.45
U16465,P344,37,Male,Suburban,Retired,Clothing,Sunny,Morning,Silver,97.18
U16466,P451,35,Female,Urban,Unemployed,Toys,Rainy,Afternoon,Platinum,59.24
U16467,P755,64,Male,Urban,Unemployed,Groceries,Sunny,Night,New,52.42
U16468,P224,35,Female,Urban,Unemployed,Home Decor,Cloudy,Evening,New,164.69
U16469,P223,19,Female,Suburban,Unemployed,Home Decor,Sunny,Morning,Gold,117.14
U16470,P378,27,Female,Urban,Retired,Electronics,Snowy,Afternoon,Silver,254.48
U16471,P677,62,Female,Suburban,Professional,Home Decor,Sunny,Morning,New,148.91
U16472,P860,64,Male,Suburban,Retired,Clothing,Cloudy,Night,Bronze,99.51
U16473,P978,29,Male,Urban,Retired,Home Decor,Cloudy,Evening,New,161.94
U16474,P790,64,Female,Rural,Unemployed,Toys,Snowy,Night,Silver,75.3
U16475,P192,30,Male,Rural,Unemployed,Clothing,Sunny,Morning,New,105.42
U16476,P606,64,Male,Rural,Retired,Electronics,Snowy,Evening,New,297.13
U16477,P186,28,Male,Suburban,Retired,Electronics,Cloudy,Afternoon,Bronze,276.78
U16478,P716,36,Male,Urban,Retired,Home Decor,Sunny,Night,Bronze,142.72
U16479,P449,52,Female,Urban,Student,Home Decor,Rainy,Evening,Bronze,146.76
U16480,P999,56,Female,Suburban,Unemployed,Electronics,Cloudy,Morning,Bronze,285.13
U16481,P129,43,Male,Urban,Professional,Clothing,Cloudy,Afternoon,Silver,95.23
U16482,P107,63,Male,Suburban,Professional,Groceries,Snowy,Morning,Silver,41.91
U16483,P910,31,Male,Suburban,Professional,Electronics,Cloudy,Morning,New,293.77
U16484,P778,62,Male,Urban,Student,Toys,Snowy,Afternoon,Silver,65.76
U16485,P916,61,Male,Suburban,Student,Clothing,Sunny,Evening,Gold,87.91
U16486,P643,41,Male,Urban,Professional,Groceries,Rainy,Evening,New,52.57
U16487,P776,58,Female,Urban,Professional,Groceries,Rainy,Afternoon,Platinum,41.34
U16488,P951,18,Female,Rural,Professional,Clothing,Snowy,Afternoon,New,109.1
U16489,P376,60,Male,Urban,Retired,Electronics,Rainy,Morning,New,325.93
U16490,P635,39,Female,Suburban,Unemployed,Groceries,Rainy,Morning,New,47.7
U16491,P291,40,Female,Urban,Student,Toys,Cloudy,Night,Silver,68.3
U16492,P334,36,Male,Suburban,Student,Clothing,Cloudy,Afternoon,Bronze,85.98
U16493,P690,35,Male,Urban,Retired,Home Decor,Sunny,Night,Bronze,142.57
U16494,P890,29,Female,Suburban,Student,Electronics,Cloudy,Afternoon,Platinum,257.33
U16495,P401,45,Male,Rural,Professional,Clothing,Cloudy,Night,Bronze,88.49
U16496,P864,45,Female,Rural,Student,Toys,Cloudy,Morning,Gold,69.27
U16497,P684,50,Female,Urban,Retired,Groceries,Cloudy,Morning,New,52.2
U16498,P212,36,Male,Suburban,Unemployed,Electronics,Rainy,Evening,Gold,248.25
U16499,P863,45,Female,Rural,Professional,Electronics,Rainy,Night,Platinum,249.74
U16500,P880,54,Female,Urban,Student,Clothing,Rainy,Afternoon,Bronze,101.41
U16501,P960,43,Male,Urban,Professional,Clothing,Cloudy,Night,Silver,81.19
U16502,P235,52,Male,Rural,Unemployed,Toys,Rainy,Morning,New,83.76
U16503,P214,51,Female,Suburban,Student,Home Decor,Sunny,Evening,New,153.0
U16504,P799,52,Female,Urban,Professional,Clothing,Sunny,Night,Gold,90.86
U16505,P571,57,Female,Urban,Retired,Clothing,Cloudy,Morning,Silver,83.49
U16506,P223,33,Female,Suburban,Retired,Clothing,Rainy,Afternoon,Gold,90.22
U16507,P566,55,Male,Urban,Unemployed,Toys,Sunny,Evening,Bronze,70.55
U16508,P879,30,Male,Suburban,Unemployed,Groceries,Snowy,Morning,Bronze,48.31
U16509,P928,40,Male,Urban,Unemployed,Home Decor,Cloudy,Afternoon,Bronze,135.97
U16510,P644,39,Male,Suburban,Student,Toys,Sunny,Night,New,75.84
U16511,P704,33,Female,Suburban,Unemployed,Clothing,Sunny,Afternoon,Bronze,94.98
U16512,P949,45,Other,Suburban,Student,Groceries,Sunny,Afternoon,Bronze,49.94
U16513,P846,52,Female,Suburban,Professional,Clothing,Snowy,Afternoon,Gold,87.47
U16514,P145,62,Female,Urban,Retired,Toys,Snowy,Evening,New,87.82
U16515,P710,63,Male,Urban,Professional,Electronics,Snowy,Morning,Bronze,263.29
U16516,P753,25,Male,Urban,Retired,Clothing,Sunny,Morning,Bronze,99.21
U16517,P545,61,Male,Urban,Unemployed,Groceries,Snowy,Afternoon,Silver,41.0
U16518,P699,39,Female,Rural,Professional,Home Decor,Cloudy,Night,Bronze,138.44
U16519,P636,38,Male,Suburban,Professional,Electronics,Snowy,Night,New,290.61
U16520,P587,43,Female,Urban,Unemployed,Clothing,Cloudy,Morning,Bronze,90.37
U16521,P115,57,Female,Urban,Professional,Clothing,Sunny,Night,Bronze,95.62
U16522,P436,38,Male,Urban,Student,Groceries,Rainy,Afternoon,Silver,42.69
U16523,P777,42,Male,Urban,Retired,Electronics,Cloudy,Morning,New,292.05
U16524,P913,58,Female,Urban,Unemployed,Electronics,Cloudy,Morning,Bronze,305.49
U16525,P267,18,Male,Urban,Student,Electronics,Cloudy,Night,Gold,246.01
U16526,P968,23,Female,Urban,Student,Clothing,Sunny,Morning,Silver,98.75
U16527,P823,40,Female,Urban,Unemployed,Electronics,Cloudy,Evening,Silver,257.91
U16528,P393,40,Male,Suburban,Professional,Clothing,Sunny,Afternoon,Silver,97.25
U16529,P507,60,Male,Suburban,Retired,Clothing,Cloudy,Evening,Bronze,93.69
U16530,P601,60,Male,Rural,Student,Electronics,Sunny,Morning,Bronze,308.23
U16531,P621,40,Female,Urban,Professional,Toys,Rainy,Night,Bronze,74.89
U16532,P975,49,Male,Rural,Unemployed,Home Decor,Sunny,Evening,Gold,134.39
U16533,P898,47,Female,Suburban,Unemployed,Home Decor,Sunny,Evening,Silver,132.3
U16534,P297,30,Female,Urban,Retired,Toys,Rainy,Evening,Silver,73.74
U16535,P998,60,Female,Urban,Unemployed,Electronics,Sunny,Night,Gold,232.13
U16536,P317,35,Male,Urban,Retired,Clothing,Sunny,Night,Bronze,96.88
U16537,P218,40,Female,Urban,Unemployed,Groceries,Cloudy,Morning,Gold,40.94
U16538,P587,32,Female,Urban,Unemployed,Toys,Sunny,Night,Platinum,70.35
U16539,P499,50,Female,Rural,Student,Home Decor,Cloudy,Evening,Silver,143.39
U16540,P226,38,Female,Urban,Professional,Home Decor,Rainy,Morning,Bronze,130.52
U16541,P363,56,Female,Urban,Student,Clothing,Sunny,Night,Gold,79.87
U16542,P108,40,Female,Urban,Retired,Home Decor,Rainy,Afternoon,Silver,138.13
U16543,P951,44,Male,Suburban,Student,Home Decor,Rainy,Night,Silver,129.61
U16544,P583,62,Female,Rural,Unemployed,Clothing,Snowy,Night,Gold,80.12
U16545,P303,61,Male,Rural,Unemployed,Electronics,Sunny,Morning,Silver,262.21
U16546,P327,35,Female,Urban,Professional,Home Decor,Sunny,Morning,Silver,124.37
U16547,P878,41,Female,Urban,Retired,Electronics,Cloudy,Morning,Bronze,288.1
U16548,P955,64,Male,Rural,Unemployed,Groceries,Cloudy,Afternoon,Silver,43.05
U16549,P976,57,Female,Urban,Professional,Electronics,Snowy,Afternoon,Platinum,257.62
U16550,P349,59,Female,Suburban,Professional,Clothing,Snowy,Night,Silver,81.59
U16551,P828,24,Male,Rural,Unemployed,Clothing,Sunny,Night,Platinum,77.62
U16552,P553,37,Female,Suburban,Unemployed,Clothing,Sunny,Morning,Bronze,95.94
U16553,P986,44,Male,Urban,Retired,Home Decor,Snowy,Morning,New,142.05
U16554,P573,23,Female,Rural,Professional,Toys,Sunny,Afternoon,Bronze,69.27
U16555,P554,44,Female,Rural,Professional,Home Decor,Sunny,Afternoon,New,137.17
U16556,P737,26,Female,Suburban,Professional,Electronics,Sunny,Morning,New,279.56
U16557,P457,62,Female,Urban,Retired,Groceries,Snowy,Night,New,47.72
U16558,P683,48,Female,Rural,Professional,Groceries,Snowy,Afternoon,Silver,46.85
U16559,P702,38,Male,Rural,Student,Groceries,Rainy,Morning,Platinum,39.8
U16560,P794,43,Male,Rural,Student,Groceries,Cloudy,Morning,New,45.33
U16561,P476,57,Female,Urban,Professional,Toys,Rainy,Morning,Bronze,70.76
U16562,P805,62,Female,Suburban,Student,Groceries,Sunny,Afternoon,Platinum,38.94
U16563,P201,30,Female,Suburban,Student,Home Decor,Sunny,Night,Gold,125.45
U16564,P781,40,Female,Urban,Retired,Groceries,Rainy,Afternoon,Gold,38.79
U16565,P120,37,Female,Suburban,Professional,Clothing,Rainy,Night,New,92.42
U16566,P313,54,Male,Suburban,Retired,Electronics,Rainy,Afternoon,Silver,257.16
U16567,P281,45,Female,Rural,Professional,Home Decor,Sunny,Morning,Bronze,152.09
U16568,P259,34,Male,Rural,Unemployed,Toys,Sunny,Morning,Silver,67.81
U16569,P419,45,Male,Urban,Student,Home Decor,Rainy,Evening,Bronze,134.71
U16570,P901,58,Female,Urban,Retired,Clothing,Snowy,Morning,Silver,89.9
U16571,P516,19,Female,Urban,Retired,Groceries,Cloudy,Night,Bronze,51.22
U16572,P801,42,Male,Rural,Unemployed,Groceries,Cloudy,Morning,Platinum,40.23
U16573,P215,58,Female,Urban,Unemployed,Toys,Rainy,Evening,New,73.27
U16574,P737,23,Female,Suburban,Student,Electronics,Snowy,Morning,New,281.19
U16575,P523,28,Female,Suburban,Student,Groceries,Cloudy,Morning,Gold,45.52
U16576,P665,55,Female,Rural,Professional,Toys,Snowy,Afternoon,Gold,73.12
U16577,P646,23,Male,Urban,Professional,Groceries,Cloudy,Night,New,52.95
U16578,P840,62,Female,Suburban,Unemployed,Home Decor,Cloudy,Evening,New,151.26
U16579,P973,28,Female,Rural,Student,Toys,Sunny,Afternoon,Bronze,75.08
U16580,P266,31,Female,Suburban,Student,Toys,Snowy,Evening,Silver,68.66
U16581,P315,19,Female,Urban,Unemployed,Toys,Cloudy,Morning,New,80.76
U16582,P358,57,Male,Urban,Unemployed,Groceries,Snowy,Evening,Gold,44.05
U16583,P618,20,Male,Rural,Retired,Toys,Rainy,Afternoon,Silver,73.43
U16584,P251,52,Female,Urban,Unemployed,Home Decor,Rainy,Morning,Platinum,113.41
U16585,P667,50,Female,Suburban,Retired,Electronics,Snowy,Afternoon,Bronze,307.98
U16586,P311,41,Female,Suburban,Professional,Electronics,Cloudy,Night,New,293.43
U16587,P183,36,Male,Rural,Unemployed,Clothing,Rainy,Night,Gold,91.54
U16588,P958,35,Male,Urban,Unemployed,Home Decor,Rainy,Night,New,146.92
U16589,P308,41,Male,Suburban,Unemployed,Home Decor,Cloudy,Evening,Bronze,129.35
U16590,P298,62,Female,Urban,Retired,Toys,Rainy,Night,Silver,75.43
U16591,P624,52,Male,Urban,Unemployed,Clothing,Rainy,Evening,Silver,97.56
U16592,P557,18,Female,Urban,Unemployed,Home Decor,Cloudy,Evening,New,142.64
U16593,P622,53,Male,Rural,Student,Home Decor,Snowy,Afternoon,Silver,136.15
U16594,P560,42,Female,Rural,Student,Home Decor,Snowy,Morning,New,159.23
U16595,P920,62,Male,Urban,Student,Groceries,Cloudy,Morning,Bronze,45.8
U16596,P758,60,Male,Urban,Unemployed,Home Decor,Cloudy,Afternoon,Platinum,114.87
U16597,P413,51,Female,Suburban,Student,Groceries,Snowy,Night,Bronze,46.66
U16598,P558,42,Female,Suburban,Professional,Home Decor,Cloudy,Afternoon,Gold,128.79
U16599,P752,33,Male,Suburban,Student,Electronics,Snowy,Afternoon,Silver,272.84
U16600,P815,51,Female,Rural,Unemployed,Groceries,Snowy,Morning,Bronze,47.37
U16601,P660,46,Male,Rural,Student,Groceries,Sunny,Evening,Gold,45.22
U16602,P766,36,Male,Urban,Student,Toys,Rainy,Afternoon,Silver,67.0
U16603,P783,40,Male,Urban,Student,Home Decor,Cloudy,Afternoon,Silver,123.8
U16604,P724,36,Male,Suburban,Professional,Clothing,Sunny,Evening,New,93.37
U16605,P813,42,Female,Rural,Professional,Clothing,Snowy,Morning,Bronze,98.88
U16606,P327,33,Male,Urban,Retired,Clothing,Cloudy,Night,Gold,78.97
U16607,P514,26,Female,Suburban,Unemployed,Clothing,Rainy,Afternoon,Gold,81.99
U16608,P836,18,Male,Urban,Professional,Electronics,Snowy,Night,Gold,274.36
U16609,P629,59,Female,Rural,Professional,Clothing,Sunny,Night,New,92.8
U16610,P398,36,Male,Suburban,Professional,Toys,Snowy,Afternoon,New,80.45
U16611,P298,50,Male,Urban,Unemployed,Clothing,Cloudy,Night,Platinum,80.1
U16612,P480,51,Male,Urban,Retired,Toys,Rainy,Afternoon,New,72.54
U16613,P985,33,Female,Urban,Unemployed,Groceries,Snowy,Evening,Bronze,43.85
U16614,P240,61,Female,Rural,Student,Home Decor,Cloudy,Evening,Gold,138.99
U16615,P134,57,Female,Suburban,Retired,Clothing,Cloudy,Evening,Bronze,103.76
U16616,P571,35,Male,Suburban,Student,Toys,Snowy,Evening,New,85.99
U16617,P166,51,Female,Urban,Professional,Toys,Rainy,Morning,New,78.91
U16618,P354,42,Female,Urban,Unemployed,Home Decor,Cloudy,Evening,New,152.79
U16619,P321,62,Male,Urban,Student,Groceries,Sunny,Afternoon,New,53.24
U16620,P525,23,Male,Urban,Retired,Clothing,Sunny,Afternoon,Silver,93.17
U16621,P442,38,Female,Urban,Student,Toys,Rainy,Afternoon,New,86.32
U16622,P537,23,Female,Urban,Student,Clothing,Rainy,Night,New,96.31
U16623,P167,49,Male,Urban,Professional,Electronics,Sunny,Afternoon,Platinum,245.96
U16624,P618,58,Female,Suburban,Student,Toys,Rainy,Morning,Gold,68.91
U16625,P791,60,Female,Rural,Student,Groceries,Sunny,Morning,Gold,46.62
U16626,P174,56,Female,Urban,Professional,Home Decor,Snowy,Morning,Gold,137.14
U16627,P512,48,Male,Suburban,Retired,Toys,Sunny,Morning,Silver,67.18
U16628,P201,59,Female,Urban,Professional,Electronics,Rainy,Morning,Bronze,259.86
U16629,P204,27,Male,Suburban,Student,Home Decor,Snowy,Morning,Bronze,140.97
U16630,P267,47,Male,Rural,Unemployed,Groceries,Rainy,Evening,Bronze,47.93
U16631,P544,35,Female,Urban,Professional,Clothing,Sunny,Morning,Platinum,84.64
U16632,P543,41,Male,Urban,Professional,Clothing,Snowy,Night,Silver,83.88
U16633,P994,26,Male,Urban,Student,Toys,Cloudy,Morning,Platinum,69.38
U16634,P164,48,Male,Suburban,Unemployed,Home Decor,Sunny,Afternoon,Bronze,144.54
U16635,P540,32,Male,Suburban,Retired,Electronics,Snowy,Afternoon,Silver,288.51
U16636,P905,21,Male,Urban,Unemployed,Electronics,Cloudy,Night,Gold,272.16
U16637,P528,57,Male,Urban,Professional,Groceries,Rainy,Morning,New,54.52
U16638,P622,26,Female,Rural,Unemployed,Home Decor,Sunny,Evening,Silver,139.29
U16639,P190,62,Male,Urban,Retired,Home Decor,Snowy,Evening,New,158.51
U16640,P209,26,Other,Urban,Unemployed,Clothing,Cloudy,Evening,Bronze,101.09
U16641,P137,43,Male,Rural,Unemployed,Groceries,Snowy,Evening,Gold,42.23
U16642,P399,21,Male,Urban,Unemployed,Groceries,Snowy,Morning,Bronze,46.86
U16643,P836,34,Female,Rural,Professional,Groceries,Sunny,Night,Platinum,43.57
U16644,P465,33,Male,Rural,Student,Home Decor,Rainy,Evening,Bronze,130.16
U16645,P224,32,Female,Urban,Student,Clothing,Cloudy,Morning,New,109.06
U16646,P979,52,Female,Suburban,Unemployed,Groceries,Rainy,Morning,Bronze,48.25
U16647,P865,22,Male,Suburban,Professional,Clothing,Cloudy,Morning,Gold,81.51
U16648,P762,22,Female,Rural,Professional,Groceries,Snowy,Morning,Gold,42.99
U16649,P492,37,Male,Urban,Professional,Home Decor,Cloudy,Morning,Bronze,146.43
U16650,P544,32,Other,Suburban,Student,Clothing,Cloudy,Afternoon,Gold,78.38
U16651,P558,35,Female,Rural,Professional,Toys,Rainy,Morning,New,82.72
U16652,P581,64,Female,Rural,Unemployed,Groceries,Cloudy,Morning,New,54.03
U16653,P234,19,Male,Rural,Student,Home Decor,Sunny,Morning,Gold,139.52
U16654,P895,46,Male,Suburban,Professional,Clothing,Rainy,Afternoon,Gold,86.7
U16655,P778,30,Male,Rural,Unemployed,Electronics,Rainy,Afternoon,New,289.62
U16656,P240,21,Male,Urban,Student,Home Decor,Sunny,Night,Bronze,144.31
U16657,P965,59,Female,Suburban,Professional,Home Decor,Sunny,Night,Gold,114.82
U16658,P593,62,Female,Suburban,Retired,Electronics,Rainy,Morning,New,325.15
U16659,P923,27,Male,Urban,Unemployed,Electronics,Rainy,Evening,Gold,269.52
U16660,P126,48,Female,Urban,Retired,Toys,Rainy,Morning,Silver,67.2
U16661,P430,58,Female,Suburban,Student,Toys,Snowy,Night,Silver,73.57
U16662,P612,25,Female,Urban,Professional,Toys,Cloudy,Evening,Silver,65.1
U16663,P452,20,Male,Urban,Unemployed,Home Decor,Sunny,Evening,Silver,127.33
U16664,P185,63,Male,Urban,Unemployed,Home Decor,Snowy,Night,New,140.1
U16665,P469,26,Female,Rural,Unemployed,Home Decor,Snowy,Morning,Bronze,132.7
U16666,P974,47,Female,Urban,Retired,Toys,Snowy,Night,Silver,72.75
U16667,P441,28,Female,Rural,Professional,Clothing,Cloudy,Evening,Bronze,103.82
